GalaxyID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,mu_1,mu_2,N_1,N_2,N_3
10535450,8972408,10503078,2.59744005053087,4.249754419304692,2.325081645612325,0.9485431529254997,0,0,1
10806825,11444550,5324030,2.1876362049923204,2.238461142276393,3.443093254736878,1.0631030254689502,0,0,14
10931856,9924169,16342998,2.44202254251602,2.9294126367302114,2.4649352576873693,7.777974407489422,0,0,3
10934377,17964092,10183374,1.5145983903883264,2.807867969189339,3.783607348634126,1.1386677727250585,0,1,2
10857030,9830238,17401204,0.5676058139813644,1.6126424848412304,1.225972211014566,3.5794875117156835,1,4,6
11094961,9046860,9391740,1.0153930815517693,1.7854680110241024,3.1074083717369922,3.2458105893815454,0,3,9
11184249,16521445,10854354,2.357794074118325,2.6244439598058267,4.45365676407889,0.5750858396008247,0,0,2
9884210,16504438,9233392,5.90629057948724,6.3521746725410075,4.181150526451592,0.9353126429802888,0,0,0
9970076,8510330,16604515,2.295242450309564,2.3436910606618944,0.9686838605383005,3.2361031312362445,0,0,2
9991034,18088612,2570870,2.9192717528870498,4.495367278350248,3.1744509522384763,1.1102501238629123,0,0,1
10044249,8980186,12131215,1.4537749159857296,2.1252297145136763,2.2509993491562676,0.7627502173232531,0,1,14
10077595,12752992,7678273,0.8020248444021411,1.1089154379549495,3.626492436556555,0.8949461804951285,1,6,7
10080501,17441218,9615538,4.702355259602464,11.731745110550781,2.3929483662368507,1.171372745926396,0,0,0
10137295,16886030,8550655,1.1687020704143753,1.8736496965272562,3.1505234659126446,1.6717529146876924,0,2,3
10185462,10335383,16845586,8.766276766896313,8.921407733818784,0.7155269079070482,3.837934595948912,0,0,0
10187398,17497366,16573398,2.5910501604640634,4.600599373374431,2.3747475732234875,5.7155902796404545,0,0,1
13774872,14188899,10304058,0.2181221423478656,0.9185133120126928,5.004161276888919,0.5427294511292478,2,4,9
14188899,13774872,10304058,0.2181221423478656,1.1114149828191189,0.19983368733904971,0.10845562744665616,1,4,7
14195765,9603519,11025588,0.8398367797709944,1.2273674519506719,0.2462027180189696,0.13651555178761401,1,6,10
14829298,8282540,2559052,0.38262241959280546,1.5082295147364038,0.2696225525539986,0.13254463858612495,1,3,3
8282540,14829298,2559052,0.38262241959280546,1.4408761355791886,3.7088885574574677,0.4915932934044144,1,4,4
15076081,9089857,8372302,3.4523359707491568,5.257628889848918,0.14094376182630036,0.12656724620453777,0,0,0
15227040,11106874,9389473,2.114211314062018,2.1923751290695006,0.11318564133532194,0.2304662256336669,0,0,2
15823417,18165555,15841583,1.2840350262575142,2.056448195592898,0.5588488448481421,0.7654309299912957,0,1,6
15871637,10420476,9086642,1.7780195569385526,2.993501778996172,0.20152244984789608,0.2719971198234278,0,1,2
16012582,8316346,15207474,2.9127979804028445,2.935608386636463,0.31972803489266993,0.7267972817082893,0,0,2
16195197,2424088,10474322,0.11226216066911637,1.8644957510629119,0.2600973413252793,0.37100899973733176,1,2,3
2424088,16195197,10474322,0.11226216066911637,1.9657335671034184,3.8447144246253333,1.426423652955936,1,2,3
16249622,8464170,10064610,0.9514587346623534,3.9498950081472315,0.18769177442771529,0.17369195626219924,1,1,1
8464170,16249622,10081569,0.9514587346623534,4.035969790331191,5.3278839898502035,1.1352239876253587,1,1,1
16459278,13727034,20796004,3.2895163583380684,3.999461349125042,0.34407666595221664,4.333542043739698,0,0,0
16696730,8866808,18269024,1.2424562180516332,3.5307269733525657,0.7219582793116501,0.537415156670644,0,1,1
16720413,8540530,9544765,0.5349944789509232,1.3976597488540659,0.6033644530142972,0.5989384042115341,1,6,13
2748527,17518213,8844016,0.07637367119946967,2.797770807228558,1.4985972876718177,0.5894122948605734,1,1,2
17718284,8803865,16865319,3.115261287614066,4.845255053622551,0.5407015821795288,1.2122924215331234,0,0,0
17866288,9661080,9200768,4.598857808150456,4.705074181932434,0.450677641230187,0.3672204855384455,0,0,0
17873830,9728535,17128461,1.4971179619614914,1.5497056841776817,1.0813927528872203,2.407193936522608,0,2,2
18007672,10250786,9143370,2.56341225708051,2.7562441611625923,0.2834133195358898,0.3031073075354999,0,0,2
18112848,8837358,17871231,4.087427953894194,4.29479835866431,1.1366703397799365,1.3515845762761574,0,0,0
18162104,10191300,10065617,2.8712590373991427,4.684715368868573,0.5057251290059153,0.5186588685353912,0,0,1
18297371,9420821,17494069,3.2246173786511854,4.139390973459945,0.6032634965395204,1.8381800675928064,0,0,0
18352115,14338940,1393939,1.7661325089742392,1.8491658422888142,3.6285656004363696,0.5409281924924605,0,2,4
8754567,12713420,12712401,1.5859983547105476,1.695992872500561,0.870732288148967,0.5562220585579114,0,5,9
18416570,9083852,8508010,2.813925601399589,3.047082097562517,0.7909003884750154,1.0141274586300066,0,0,1
18449839,10356597,9857343,2.155980642139755,2.540406289720692,0.2915814204197492,0.6411424331754801,0,0,2
8860263,1017876,20755890,4.254763813509166,4.451730652160334,0.2766856689949192,4.002439665933624,0,0,0
8900328,10031996,9706645,1.7873838949156573,3.0144435271979235,0.7813511159320816,1.2639821605761243,0,1,1
8926834,9402697,8621305,2.7613670054942734,3.9237983423258673,1.9585715078336967,1.6468817706777166,0,0,1
8980186,12131215,10044249,1.0168534183861846,1.4537749159857296,0.33884959478515686,0.44424712978030206,0,11,14
9011154,8832240,9664034,1.327788937771005,4.162083801619918,1.4880029212677415,1.0686782116704057,0,1,1
9063624,9944856,9205473,1.1403464159683994,2.234095323674072,0.7678310620402031,0.8507308458011035,0,1,2
9108582,9186582,10005161,5.554445780271181,5.840767194162605,1.0543611547354927,0.8940161179489295,0,0,0
15336991,8334017,17189708,0.2127138927821357,3.871410446767545,0.11741451479686578,0.6297687766008346,1,1,1
8334017,15336991,17189708,0.2127138927821357,4.0295372500712645,8.51683458156822,5.3636364949459,1,1,1
15528597,9705530,17131843,4.691173298986194,4.979779408350677,0.1874014262761631,0.8036697702095015,0,0,0
16018177,18118060,10201808,0.9359591312666122,1.6693257915086748,0.1333571842605339,0.17311701038077823,1,2,6
16123378,8448035,17664410,0.35065968777200807,1.8043743846843752,0.6591776783740858,0.30328755675128644,1,2,2
8448035,16123378,17664410,0.35065968777200807,2.1320081309208634,1.5170416608562651,0.46009985881101034,1,1,2
16191774,2421202,9883163,0.1521540033338778,1.0010012345355446,0.2977864364370511,0.318222015193284,1,2,2
2421202,16191774,9883163,0.1521540033338778,1.1519261876859348,3.358111309449748,1.0686249481364567,1,2,2
16588425,16649034,10869120,1.7586910184666198,2.9088411758714185,0.4357528692354442,0.13290478031219477,0,1,2
16710870,9917122,9986361,0.9212491141056327,3.1539074970982166,0.17623898909815455,0.20055252353073674,1,1,1
16845586,10185462,8902165,8.921407733818784,9.292942358936735,0.2605568112222492,0.16467940921743737,0,0,0
17082771,10030979,14059469,1.2647431662491304,1.3649572740157128,0.13704336977495157,1.528112492017113,0,3,5
17136101,16447237,18329098,2.0470874795746408,5.317406012970355,1.7631934411331602,0.6055625865336485,0,0,1
4526426,10699221,10687442,0.05949722424736512,0.3378070574166529,1.8036093482459017,5.3096611819779564,13,23,28
4527382,15710021,4519508,0.07604992447073675,0.10186969196251128,25.762036763465865,1.9504231063527957,17,24,26
4525156,10672054,4529051,0.20148931401404713,0.2931583909341311,13.630869547839287,0.9079594547294448,8,24,26
18816264,12172317,12167958,0.30296652323091483,0.788441937677698,0.12251133862567817,0.14966861635196804,2,2,2
12167958,18816264,12172317,0.788441937677698,1.042278079818802,6.681427438657888,0.8185506194403142,1,3,4
12172317,18816264,12167958,0.30296652323091483,1.042278079818802,8.162509782505973,1.2216715451070728,1,3,4
2823427,18020417,18133716,0.09253945820128348,2.542577853070509,2.16074781630844,2.3779065378050284,1,1,4
18070829,10290857,10316711,4.634695026134207,5.9495143297445905,0.5180241453775266,0.3785980753795984,0,0,0
18125943,8858657,18373708,2.788646112650502,4.588325426974601,1.176657944297434,0.7229126657906088,0,0,1
18153797,15507372,9917122,1.355768807886507,3.3000744145443424,2.860496921653469,0.536335470276535,0,1,1
8719657,10202982,8793007,0.9365682652207025,1.4182206842369887,0.2901844122792646,0.6674011383754224,1,2,2
8727293,17428566,8411082,2.131365087437612,6.263141847320641,1.73654282940369,1.2445506128616521,0,0,1
8745474,16161679,10455656,1.0768495021309628,4.0894120727873275,3.47380942455525,0.40433870205536915,0,1,1
18419292,13809906,14418320,3.602644052304032,3.6579091107615995,1.1606237932981118,4.982666248756077,0,0,0
8821464,18423921,9837199,3.3501128987154045,3.958694343531733,1.7147012228643879,0.5879231538727441,0,0,0
8874840,17793626,8355287,4.169189814877693,12.45461033744393,1.4081033397439229,0.4881739950403727,0,0,0
8937439,14105653,16578043,3.455833451127667,3.487162590234625,1.1466127321986164,1.808506275667071,0,0,0
8950686,10318134,10827303,3.275940974602132,4.233363699586597,0.6269601927722254,0.7131674049377549,0,0,0
9019264,9338467,9932078,3.4166947997058497,7.431139710700284,1.4806651511434072,1.5142560873318387,0,0,0
16841705,8653534,8629848,2.862316194061017,3.519450969210782,0.6273954782731619,0.3112970328861066,0,0,1
16928821,8553318,8945136,0.4616915946994252,1.3642554174322394,0.3221099669840083,0.6719176515768909,1,2,4
8553318,16928821,8945136,0.4616915946994252,0.9156372309859525,3.104529826764556,2.0859883904500522,2,2,3
16996937,17765765,17464777,3.504375785778363,4.527047356222669,0.9855016550170829,0.4572297491195696,0,0,0
17011392,8878258,9737382,3.1877872113575703,3.710778953057858,0.6158429545753805,0.36823434592440124,0,0,0
17104296,8345213,15457919,6.193790836912444,6.992078913952205,0.1711896077479812,0.6747729248332454,0,0,0
17180648,10700168,10694571,2.6519577348192422,2.874120067591991,0.4029279101323005,0.5298914488629025,0,0,2
17348507,9638853,1704971,1.9440618929844804,6.112296099273829,0.27438172588601617,0.22011854671685516,0,1,1
8624087,8625363,8626549,0.3107473155178734,0.44394763796175535,0.8417441722106244,0.682114891622586,2,2,2
8625363,8626549,8624087,0.2634168600885934,0.3107473155178734,0.8103589120566012,1.1880094130901524,2,2,2
8626549,8625363,8624087,0.2634168600885934,0.44394763796175535,1.2340211048732848,1.4660286885413722,2,2,2
16373727,2442014,8475282,0.09201564624167825,0.5493950462211896,0.19196327634566748,0.19213725357441852,2,2,3
2442014,16373727,8475282,0.09201564624167825,0.4925233457114945,5.209329716790747,1.0009063047477778,2,2,3
8475282,2442014,16373727,0.4925233457114945,0.5493950462211896,0.9990945158967641,5.204612751543679,2,2,3
16647245,8521782,8520475,0.1467277766426965,0.6872731638789442,0.46413622585585657,0.5608912799471409,2,2,2
8520475,8521782,16647245,0.5879215450648068,0.6872731638789442,0.8274976674616823,1.7828767102498746,2,2,2
8521782,16647245,8520475,0.1467277766426965,0.5879215450648068,2.154539861989921,1.208462620888663,2,2,2
16902853,16636196,17862869,5.755405076661167,6.417880808915908,0.5003345220413176,0.5459436179700711,0,0,0
16971377,9755127,11591453,1.176298827707775,1.9852514989147945,0.27125035998665403,0.16885000108204082,0,2,2
17079993,8578290,10492298,0.7338606015347261,1.9689111824898833,0.23575577837163458,0.16745615458582477,1,2,3
8578290,17079993,10492298,0.7338606015347261,2.5828022089344143,4.241677582229378,0.7102950169130301,1,1,3
17140714,10474322,16195197,1.8670009258490825,2.4300500127938887,0.2669438273182968,0.719507687164701,0,1,3
17317485,9677267,9342623,3.0619692515813273,3.4320708340192065,0.3013698533239033,0.49735428250042363,0,0,0
17519777,18156687,14390989,8.517860434596727,8.552494789124408,0.34261098247123933,1.813722557308377,0,0,0
17630010,10276057,17473041,3.9576333290408017,4.605929666060164,0.2432086146421259,0.9994772329723625,0,0,0
17672886,17981470,15313860,2.495190607741301,6.675098443224909,0.8299794056159181,3.8252840337165983,0,0,1
17795987,10396158,10696180,3.999184206931984,4.931579906786503,0.33824777980168674,0.6685384741596267,0,0,0
18010353,9100586,1749434,3.1964234656925163,3.4275872775675955,0.22053022900158062,0.2567742243932132,0,0,0
14281806,13785719,13783516,0.10381324722086903,0.4466892605405918,0.2832504036598657,0.21942805884848385,2,3,4
13852620,13854598,1734711,0.22189441859535403,0.34475416039315576,0.6617255292616139,0.42226366105193414,4,6,6
13854598,13852620,1732242,0.22189441859535403,0.3831447348216338,1.5112005745280064,0.9351389334816721,4,6,7
14642196,1734711,1732242,0.08602852743380181,0.08835668541356742,0.18521285165473297,0.27141974519107054,4,6,6
1732242,1734711,14642196,0.04124460650766108,0.08835668541356742,0.6823853272883638,3.6843303323272703,4,6,6
1734711,1732242,14642196,0.04124460650766108,0.08602852743380181,1.4654476877071214,5.399193366258209,4,6,6
15295233,8324881,16530722,0.29185023336295407,3.1135288248897397,0.9733489244951923,2.3156026083453756,1,1,1
8324881,15295233,16530722,0.29185023336295407,3.167131798387989,1.0273808033626068,2.3790056680304197,1,1,1
15386754,10060829,16956975,0.9490215326927015,3.4849244005807116,0.10810723897728172,0.5417255729774499,1,1,1
15490692,2292112,2293313,0.04340346522911885,0.08420521441482354,0.4123033225325891,0.2453223142806464,3,3,4
2292112,15490692,2293313,0.04340346522911885,0.05787105217036515,2.4253988395181034,0.5950044563641753,3,3,4
2293313,2292112,15490692,0.05787105217036515,0.08420521441482354,1.6806596812914376,4.076270040629119,3,3,4
17273915,8591423,9729689,0.20343757803200002,0.9599329387515481,0.9640965217849436,0.9424307759324935,2,2,4
8591423,17273915,9729689,0.20343757803200002,0.9991728503664358,1.037240543248288,0.9775274100021252,2,2,4
17313320,9032933,9101581,1.5064350252971188,1.5200691857847195,0.2914197400257715,0.3459423570948129,0,2,5
17473041,8968983,17630010,2.601018927982751,4.605929666060164,0.3696500926968275,1.000523040455942,0,0,1
8636849,14632180,13851368,2.2534927529370226,2.352269912651519,6.199942002739234,0.996137247390301,0,0,2
17679479,2769526,8640505,0.05778833895773625,0.43926945649624405,0.3964784729938344,0.700104973895968,2,5,5
8640505,2769526,17679479,0.4093083714403664,0.43926945649624405,0.5663128927473511,1.4283572282527375,2,5,5
2769526,17679479,8640505,0.05778833895773625,0.4093083714403664,2.522205032845632,1.7658082886806703,2,5,5
17772976,10447829,9714039,4.800042535410747,6.681390861519963,0.4287702464895842,0.3551674679779671,0,0,0
17976051,8480955,16413979,2.4140232833849087,2.6598594331658405,0.37305837178791523,0.9963065130330498,0,0,3
18043220,11247394,8347310,2.053687348057558,2.8291829501061216,0.24510744874167972,0.37727299645024076,0,0,3
18045681,9008303,9607626,4.263909656138075,5.357261707973981,1.5380063502344639,0.8439999077184285,0,0,0
18074971,10223985,12757860,3.4037672097718126,3.9508009852898813,0.24562871535515046,0.2570251623740289,0,0,0
18192270,18356558,9726406,4.810575352492798,5.3315104944122655,0.671103831656718,0.39034213790483246,0,0,0
18324837,13667603,13664607,2.2832208897576343,3.0099060929749135,0.5386736802970781,1.479285242438954,0,0,1
18329098,16447237,17136101,3.3534600333740383,5.317406012970355,2.911661784169995,1.6513569732307667,0,0,0
2490437,16598385,17633192,0.09919339849561601,1.8626689135302756,2.907850046851508,1.7755581171122476,1,3,3
16701963,9410624,14090051,1.8848065040201245,2.5505783170587533,0.2532677735368928,0.3397593862048274,0,1,2
16852685,15611795,8372302,1.8825310711446146,1.8857306974543087,1.3895626953702065,0.4849694639988724,0,2,7
17022391,8567853,10074039,0.5174970839618869,1.921087770020173,0.19494787058783208,0.25485403459619477,1,2,8
8567853,17022391,10074039,0.5174970839618869,1.4658967967900298,5.129576419504714,1.307293246280279,1,2,3
17029974,2564493,8568949,0.11922044798912645,0.12202684447451159,0.3023893851340234,0.6608208367841115,2,2,2
2564493,8568949,17029974,0.05134318477948894,0.11922044798912645,2.185330799529309,3.3069943892269413,2,2,2
8568949,2564493,17029974,0.05134318477948894,0.12202684447451159,0.45759662574443494,1.5132694738660268,2,2,2
17269209,9409131,8882042,0.8565570950417096,0.909552174446546,0.3222762320388119,0.4144318526712072,2,3,4
17377610,10171253,10110161,3.204531717321346,7.379768463613521,0.2907080840963537,0.3850245623962023,0,0,0
17514526,8353604,15518506,3.3702030643027507,3.567615924272455,0.40933280050106724,0.9443491024786307,0,0,0
17633192,16598385,2490437,1.798285284624822,1.8626689135302756,1.6377104296539782,0.563203192484846,0,2,2
17765765,9666767,16996937,1.6770346662553164,3.504375785778363,0.4742405124513851,1.0147116394062938,0,1,1
8657694,8659421,17483369,0.2940387157934769,0.8243223350658345,0.7917048420331269,1.0393116655539945,2,2,5
8659421,8657694,17483369,0.2940387157934769,1.1090757594704364,1.2630969862859036,1.3127514325730334,1,2,5
8681166,17978268,16018177,1.8151541998833498,2.490279277515142,2.045820720586143,2.9085271640373316,0,1,5
